author,views,date,order
Tayari Jones,61.7,1/1/2017,19
Tayari Jones,58.7,2/1/2017,20
Tayari Jones,46.0,3/1/2017,21
Tayari Jones,49.7,4/1/2017,22
Tayari Jones,49.4,5/1/2017,23
Tayari Jones,57.2,6/1/2017,24
Tayari Jones,50.6,7/1/2017,25
Tayari Jones,61.6,8/1/2017,26
Tayari Jones,43.4,9/1/2017,27
Tayari Jones,41.0,10/1/2017,28
Tayari Jones,42.9,11/1/2017,29
Tayari Jones,46.6,12/1/2017,30
Tayari Jones,68.7,1/1/2018,31
Tayari Jones,327.5,2/1/2018,32
Tayari Jones,203.2,3/1/2018,33
Tayari Jones,156.9,4/1/2018,34
Tayari Jones,167.1,5/1/2018,35
Tayari Jones,132.5,6/1/2018,36
Tayari Jones,139.0,7/1/2018,37
Tayari Jones,131.0,8/1/2018,38
Tayari Jones,120.7,9/1/2018,39
Tayari Jones,126.3,10/1/2018,40
Tayari Jones,131.4,11/1/2018,41
Tayari Jones,142.4,12/1/2018,42
Tayari Jones,171.6,1/1/2019,43
Tayari Jones,158.8,2/1/2019,44
Tayari Jones,151.9,3/1/2019,45
Tayari Jones,138.0,4/1/2019,46
Tayari Jones,133.1,5/1/2019,47
Tayari Jones,203.8,6/1/2019,48
Tayari Jones,139.3,7/1/2019,49
Tayari Jones,136.4,8/1/2019,50
Tayari Jones,124.1,9/1/2019,51
Tayari Jones,118.2,10/1/2019,52
Tayari Jones,111.8,11/1/2019,53
Tayari Jones,123.9,12/1/2019,54
Tayari Jones,158.9,1/1/2020,55
Tayari Jones,153.8,2/1/2020,56
Tayari Jones,107.0,3/1/2020,57
Tayari Jones,123.9,4/1/2020,58
Tayari Jones,123.8,5/1/2020,59
Tayari Jones,216.6,6/1/2020,60
Tayari Jones,164.2,7/1/2020,61
Tayari Jones,131.6,8/1/2020,62
Tayari Jones,128.3,9/1/2020,63
Tayari Jones,107.0,10/1/2020,64
Tayari Jones,96.3,11/1/2020,65
Tayari Jones,86.4,12/1/2020,66
Tayari Jones,121.1,1/1/2021,67
Tayari Jones,130.7,2/1/2021,68
Tayari Jones,99.8,3/1/2021,69
Tayari Jones,88.6,4/1/2021,70
Tayari Jones,73.2,5/1/2021,71
Tayari Jones,67.0,6/1/2021,72
Tayari Jones,65.6,7/1/2021,73
Tayari Jones,60.0,8/1/2021,74
Tayari Jones,63.2,9/1/2021,75
Tayari Jones,69.4,10/1/2021,76
Tayari Jones,50.5,11/1/2021,77
Tayari Jones,44.1,12/1/2021,78
Tayari Jones,58.9,1/1/2022,79
Tayari Jones,83.7,2/1/2022,80
Tayari Jones,75.5,3/1/2022,81
Terry McMillan,178.9,7/1/2015,1
Terry McMillan,224.7,8/1/2015,2
Terry McMillan,242.7,9/1/2015,3
Terry McMillan,236.6,10/1/2015,4
Terry McMillan,189.7,11/1/2015,5
Terry McMillan,151.3,12/1/2015,6
Terry McMillan,268.0,1/1/2016,7
Terry McMillan,225.7,2/1/2016,8
Terry McMillan,165.5,3/1/2016,9
Terry McMillan,139.8,4/1/2016,10
Terry McMillan,141.4,5/1/2016,11
Terry McMillan,324.3,6/1/2016,12
Terry McMillan,469.4,7/1/2016,13
Terry McMillan,219.2,8/1/2016,14
Terry McMillan,156.2,9/1/2016,15
Terry McMillan,179.9,10/1/2016,16
Terry McMillan,127.8,11/1/2016,17
Terry McMillan,145.5,12/1/2016,18
Terry McMillan,131.3,1/1/2017,19
Terry McMillan,162.0,2/1/2017,20
Terry McMillan,174.2,3/1/2017,21
Terry McMillan,183.8,4/1/2017,22
Terry McMillan,149.9,5/1/2017,23
Terry McMillan,167.1,6/1/2017,24
Terry McMillan,139.7,7/1/2017,25
Terry McMillan,130.0,8/1/2017,26
Terry McMillan,169.4,9/1/2017,27
Terry McMillan,163.9,10/1/2017,28
Terry McMillan,138.6,11/1/2017,29
Terry McMillan,170.2,12/1/2017,30
Terry McMillan,190.1,1/1/2018,31
Terry McMillan,179.8,2/1/2018,32
Terry McMillan,155.2,3/1/2018,33
Terry McMillan,128.0,4/1/2018,34
Terry McMillan,126.5,5/1/2018,35
Terry McMillan,160.0,6/1/2018,36
Terry McMillan,175.5,7/1/2018,37
Terry McMillan,215.2,8/1/2018,38
Terry McMillan,166.7,9/1/2018,39
Terry McMillan,105.2,10/1/2018,40
Terry McMillan,175.9,11/1/2018,41
Terry McMillan,112.5,12/1/2018,42
Terry McMillan,109.4,1/1/2019,43
Terry McMillan,202.1,2/1/2019,44
Terry McMillan,173.8,3/1/2019,45
Terry McMillan,159.5,4/1/2019,46
Terry McMillan,217.5,5/1/2019,47
Terry McMillan,111.2,6/1/2019,48
Terry McMillan,147.9,7/1/2019,49
Terry McMillan,327.0,8/1/2019,50
Terry McMillan,159.9,9/1/2019,51
Terry McMillan,153.6,10/1/2019,52
Terry McMillan,133.3,11/1/2019,53
Terry McMillan,136.5,12/1/2019,54
Terry McMillan,173.5,1/1/2020,55
Terry McMillan,164.1,2/1/2020,56
Terry McMillan,173.9,3/1/2020,57
Terry McMillan,256.7,4/1/2020,58
Terry McMillan,244.5,5/1/2020,59
Terry McMillan,248.8,6/1/2020,60
Terry McMillan,269.8,7/1/2020,61
Terry McMillan,286.6,8/1/2020,62
Terry McMillan,175.3,9/1/2020,63
Terry McMillan,175.4,10/1/2020,64
Terry McMillan,168.5,11/1/2020,65
Terry McMillan,197.2,12/1/2020,66
Terry McMillan,176.3,1/1/2021,67
Terry McMillan,200.1,2/1/2021,68
Terry McMillan,258.7,3/1/2021,69
Terry McMillan,172.6,4/1/2021,70
Terry McMillan,312.7,5/1/2021,71
Terry McMillan,164.4,6/1/2021,72
Terry McMillan,134.4,7/1/2021,73
Terry McMillan,134.4,8/1/2021,74
Terry McMillan,158.5,9/1/2021,75
Terry McMillan,161.4,10/1/2021,76
Terry McMillan,114.5,11/1/2021,77
Terry McMillan,107.1,12/1/2021,78
Terry McMillan,118.5,1/1/2022,79
Terry McMillan,164.3,2/1/2022,80
Terry McMillan,180.0,3/1/2022,81
Toni Cade Bambara,46.7,7/1/2015,1
Toni Cade Bambara,59.6,8/1/2015,2
Toni Cade Bambara,121.8,9/1/2015,3
Toni Cade Bambara,100.5,10/1/2015,4
Toni Cade Bambara,93.2,11/1/2015,5
Toni Cade Bambara,66.6,12/1/2015,6
Toni Cade Bambara,63.4,1/1/2016,7
Toni Cade Bambara,92.7,2/1/2016,8
Toni Cade Bambara,91.2,3/1/2016,9
Toni Cade Bambara,73.1,4/1/2016,10
Toni Cade Bambara,66.2,5/1/2016,11
Toni Cade Bambara,50.2,6/1/2016,12
Toni Cade Bambara,39.7,7/1/2016,13
Toni Cade Bambara,48.2,8/1/2016,14
Toni Cade Bambara,86.8,9/1/2016,15
Toni Cade Bambara,83.4,10/1/2016,16
Toni Cade Bambara,83.9,11/1/2016,17
Toni Cade Bambara,61.0,12/1/2016,18
Toni Cade Bambara,70.4,1/1/2017,19
Toni Cade Bambara,99.8,2/1/2017,20
Toni Cade Bambara,85.2,3/1/2017,21
Toni Cade Bambara,69.0,4/1/2017,22
Toni Cade Bambara,57.3,5/1/2017,23
Toni Cade Bambara,46.1,6/1/2017,24
Toni Cade Bambara,43.9,7/1/2017,25
Toni Cade Bambara,47.5,8/1/2017,26
Toni Cade Bambara,92.8,9/1/2017,27
Toni Cade Bambara,84.7,10/1/2017,28
Toni Cade Bambara,74.7,11/1/2017,29
Toni Cade Bambara,61.2,12/1/2017,30
Toni Cade Bambara,71.9,1/1/2018,31
Toni Cade Bambara,87.9,2/1/2018,32
Toni Cade Bambara,80.9,3/1/2018,33
Toni Cade Bambara,84.4,4/1/2018,34
Toni Cade Bambara,66.1,5/1/2018,35
Toni Cade Bambara,45.6,6/1/2018,36
Toni Cade Bambara,44.0,7/1/2018,37
Toni Cade Bambara,63.9,8/1/2018,38
Toni Cade Bambara,87.8,9/1/2018,39
Toni Cade Bambara,88.3,10/1/2018,40
Toni Cade Bambara,80.6,11/1/2018,41
Toni Cade Bambara,69.0,12/1/2018,42
Toni Cade Bambara,73.0,1/1/2019,43
Toni Cade Bambara,97.5,2/1/2019,44
Toni Cade Bambara,85.1,3/1/2019,45
Toni Cade Bambara,85.5,4/1/2019,46
Toni Cade Bambara,77.8,5/1/2019,47
Toni Cade Bambara,56.1,6/1/2019,48
Toni Cade Bambara,54.7,7/1/2019,49
Toni Cade Bambara,128.5,8/1/2019,50
Toni Cade Bambara,108.6,9/1/2019,51
Toni Cade Bambara,86.2,10/1/2019,52
Toni Cade Bambara,94.0,11/1/2019,53
Toni Cade Bambara,75.6,12/1/2019,54
Toni Cade Bambara,78.9,1/1/2020,55
Toni Cade Bambara,105.5,2/1/2020,56
Toni Cade Bambara,82.0,3/1/2020,57
Toni Cade Bambara,83.2,4/1/2020,58
Toni Cade Bambara,83.8,5/1/2020,59
Toni Cade Bambara,151.8,6/1/2020,60
Toni Cade Bambara,112.4,7/1/2020,61
Toni Cade Bambara,96.7,8/1/2020,62
Toni Cade Bambara,128.9,9/1/2020,63
Toni Cade Bambara,124.1,10/1/2020,64
Toni Cade Bambara,97.7,11/1/2020,65
Toni Cade Bambara,96.8,12/1/2020,66
Toni Cade Bambara,103.7,1/1/2021,67
Toni Cade Bambara,139.0,2/1/2021,68
Toni Cade Bambara,147.8,3/1/2021,69
Toni Cade Bambara,95.9,4/1/2021,70
Toni Cade Bambara,76.6,5/1/2021,71
Toni Cade Bambara,64.6,6/1/2021,72
Toni Cade Bambara,55.6,7/1/2021,73
Toni Cade Bambara,65.3,8/1/2021,74
Toni Cade Bambara,89.7,9/1/2021,75
Toni Cade Bambara,91.9,10/1/2021,76
Toni Cade Bambara,79.9,11/1/2021,77
Toni Cade Bambara,66.3,12/1/2021,78
Toni Cade Bambara,75.9,1/1/2022,79
Toni Cade Bambara,111.9,2/1/2022,80
Toni Cade Bambara,104.5,3/1/2022,81
Toni Morrison,2133.3,7/1/2015,1
Toni Morrison,1830.1,8/1/2015,2
Toni Morrison,1845.1,9/1/2015,3
Toni Morrison,1626.4,10/1/2015,4
Toni Morrison,2132.9,11/1/2015,5
Toni Morrison,2055.6,12/1/2015,6
Toni Morrison,2152.8,1/1/2016,7
Toni Morrison,2492.3,2/1/2016,8
Toni Morrison,1714.7,3/1/2016,9
Toni Morrison,1590.7,4/1/2016,10
Toni Morrison,1469.6,5/1/2016,11
Toni Morrison,1320.3,6/1/2016,12
Toni Morrison,1246.3,7/1/2016,13
Toni Morrison,1248.6,8/1/2016,14
Toni Morrison,1418.2,9/1/2016,15
Toni Morrison,1950.7,10/1/2016,16
Toni Morrison,1975.7,11/1/2016,17
Toni Morrison,1610.6,12/1/2016,18
Toni Morrison,1870.7,1/1/2017,19
Toni Morrison,2425.2,2/1/2017,20
Toni Morrison,1760.6,3/1/2017,21
Toni Morrison,1540.1,4/1/2017,22
Toni Morrison,1555.5,5/1/2017,23
Toni Morrison,1330.1,6/1/2017,24
Toni Morrison,1223.1,7/1/2017,25
Toni Morrison,1458.0,8/1/2017,26
Toni Morrison,1380.6,9/1/2017,27
Toni Morrison,1501.4,10/1/2017,28
Toni Morrison,1753.4,11/1/2017,29
Toni Morrison,1538.1,12/1/2017,30
Toni Morrison,1820.4,1/1/2018,31
Toni Morrison,2179.6,2/1/2018,32
Toni Morrison,1829.1,3/1/2018,33
Toni Morrison,1666.6,4/1/2018,34
Toni Morrison,1538.3,5/1/2018,35
Toni Morrison,1251.6,6/1/2018,36
Toni Morrison,1192.2,7/1/2018,37
Toni Morrison,1226.2,8/1/2018,38
Toni Morrison,1267.7,9/1/2018,39
Toni Morrison,1455.7,10/1/2018,40
Toni Morrison,1574.2,11/1/2018,41
Toni Morrison,1393.8,12/1/2018,42
Toni Morrison,2034.9,1/1/2019,43
Toni Morrison,2754.8,2/1/2019,44
Toni Morrison,1717.8,3/1/2019,45
Toni Morrison,1748.8,4/1/2019,46
Toni Morrison,1432.8,5/1/2019,47
Toni Morrison,1350.6,6/1/2019,48
Toni Morrison,1687.8,7/1/2019,49
Toni Morrison,36306.9,8/1/2019,50
Toni Morrison,2873.0,9/1/2019,51
Toni Morrison,2513.3,10/1/2019,52
Toni Morrison,2489.0,11/1/2019,53
Toni Morrison,2478.9,12/1/2019,54
Toni Morrison,2849.1,1/1/2020,55
Toni Morrison,3569.2,2/1/2020,56
Toni Morrison,2033.6,3/1/2020,57
Toni Morrison,2304.1,4/1/2020,58
Toni Morrison,2328.1,5/1/2020,59
Toni Morrison,7509.4,6/1/2020,60
Toni Morrison,3303.9,7/1/2020,61
Toni Morrison,2630.7,8/1/2020,62
Toni Morrison,2586.4,9/1/2020,63
Toni Morrison,2282.2,10/1/2020,64
Toni Morrison,2365.0,11/1/2020,65
Toni Morrison,2591.1,12/1/2020,66
Toni Morrison,10226.3,1/1/2021,67
Toni Morrison,6790.3,2/1/2021,68
Toni Morrison,3369.3,3/1/2021,69
Toni Morrison,2952.4,4/1/2021,70
Toni Morrison,2539.7,5/1/2021,71
Toni Morrison,2024.9,6/1/2021,72
Toni Morrison,1872.9,7/1/2021,73
Toni Morrison,1984.5,8/1/2021,74
Toni Morrison,1903.2,9/1/2021,75
Toni Morrison,2904.5,10/1/2021,76
Toni Morrison,2671.1,11/1/2021,77
Toni Morrison,2131.4,12/1/2021,78
Toni Morrison,2339.2,1/1/2022,79
Toni Morrison,3776.8,2/1/2022,80
Toni Morrison,2583.5,3/1/2022,81
W.E.B. Bois,0.1,7/1/2015,1
W.E.B. Bois,0.1,8/1/2015,2
W.E.B. Bois,0.0,9/1/2015,3
W.E.B. Bois,0.0,10/1/2015,4
W.E.B. Bois,0.1,11/1/2015,5
W.E.B. Bois,0.0,12/1/2015,6
W.E.B. Bois,0.0,1/1/2016,7
W.E.B. Bois,0.1,2/1/2016,8
W.E.B. Bois,0.1,3/1/2016,9
W.E.B. Bois,0.1,4/1/2016,10
W.E.B. Bois,0.0,5/1/2016,11
W.E.B. Bois,0.2,6/1/2016,12
W.E.B. Bois,0.1,7/1/2016,13
W.E.B. Bois,0.1,8/1/2016,14
W.E.B. Bois,0.1,9/1/2016,15
W.E.B. Bois,0.1,10/1/2016,16
W.E.B. Bois,0.1,11/1/2016,17
W.E.B. Bois,0.0,12/1/2016,18
W.E.B. Bois,0.1,1/1/2017,19
W.E.B. Bois,0.3,2/1/2017,20
W.E.B. Bois,0.9,3/1/2017,21
W.E.B. Bois,2.0,4/1/2017,22
W.E.B. Bois,1.2,5/1/2017,23
W.E.B. Bois,1.0,6/1/2017,24
W.E.B. Bois,0.7,7/1/2017,25
W.E.B. Bois,0.7,8/1/2017,26
W.E.B. Bois,1.2,9/1/2017,27
W.E.B. Bois,1.8,10/1/2017,28
W.E.B. Bois,1.3,11/1/2017,29
W.E.B. Bois,1.1,12/1/2017,30
W.E.B. Bois,1.4,1/1/2018,31
W.E.B. Bois,3.0,2/1/2018,32
W.E.B. Bois,1.5,3/1/2018,33
W.E.B. Bois,1.9,4/1/2018,34
W.E.B. Bois,1.4,5/1/2018,35
W.E.B. Bois,1.2,6/1/2018,36
W.E.B. Bois,1.3,7/1/2018,37
W.E.B. Bois,0.9,8/1/2018,38
W.E.B. Bois,1.2,9/1/2018,39
W.E.B. Bois,1.1,10/1/2018,40
W.E.B. Bois,1.1,11/1/2018,41
W.E.B. Bois,1.2,12/1/2018,42
W.E.B. Bois,1.5,1/1/2019,43
W.E.B. Bois,2.1,2/1/2019,44
W.E.B. Bois,1.3,3/1/2019,45
W.E.B. Bois,1.4,4/1/2019,46
W.E.B. Bois,1.0,5/1/2019,47
W.E.B. Bois,0.7,6/1/2019,48
W.E.B. Bois,0.6,7/1/2019,49
W.E.B. Bois,1.1,8/1/2019,50
W.E.B. Bois,1.1,9/1/2019,51
W.E.B. Bois,1.9,10/1/2019,52
W.E.B. Bois,1.1,11/1/2019,53
W.E.B. Bois,0.9,12/1/2019,54
W.E.B. Bois,1.1,1/1/2020,55
W.E.B. Bois,2.3,2/1/2020,56
W.E.B. Bois,1.2,3/1/2020,57
W.E.B. Bois,1.3,4/1/2020,58
W.E.B. Bois,0.8,5/1/2020,59
W.E.B. Bois,2.0,6/1/2020,60
W.E.B. Bois,1.8,7/1/2020,61
W.E.B. Bois,1.1,8/1/2020,62
W.E.B. Bois,1.3,9/1/2020,63
W.E.B. Bois,1.7,10/1/2020,64
W.E.B. Bois,1.8,11/1/2020,65
W.E.B. Bois,1.4,12/1/2020,66
W.E.B. Bois,1.9,1/1/2021,67
W.E.B. Bois,2.8,2/1/2021,68
W.E.B. Bois,1.4,3/1/2021,69
W.E.B. Bois,1.1,4/1/2021,70
W.E.B. Bois,1.3,5/1/2021,71
W.E.B. Bois,0.8,6/1/2021,72
W.E.B. Bois,0.8,7/1/2021,73
W.E.B. Bois,1.2,8/1/2021,74
W.E.B. Bois,1.0,9/1/2021,75
W.E.B. Bois,1.1,10/1/2021,76
W.E.B. Bois,1.0,11/1/2021,77
W.E.B. Bois,0.5,12/1/2021,78
W.E.B. Bois,1.1,1/1/2022,79
W.E.B. Bois,1.9,2/1/2022,80
W.E.B. Bois,1.5,3/1/2022,81
Walter Mosley,192.5,7/1/2015,1
Walter Mosley,237.4,8/1/2015,2
Walter Mosley,177.1,9/1/2015,3
Walter Mosley,151.8,10/1/2015,4
Walter Mosley,174.4,11/1/2015,5
Walter Mosley,161.0,12/1/2015,6
Walter Mosley,175.7,1/1/2016,7
Walter Mosley,224.8,2/1/2016,8
Walter Mosley,168.4,3/1/2016,9
Walter Mosley,172.5,4/1/2016,10
Walter Mosley,172.5,5/1/2016,11
Walter Mosley,437.9,6/1/2016,12
Walter Mosley,368.3,7/1/2016,13
Walter Mosley,277.3,8/1/2016,14
Walter Mosley,227.5,9/1/2016,15
Walter Mosley,442.2,10/1/2016,16
Walter Mosley,237.4,11/1/2016,17
Walter Mosley,219.2,12/1/2016,18
Walter Mosley,254.9,1/1/2017,19
Walter Mosley,300.5,2/1/2017,20
Walter Mosley,225.2,3/1/2017,21
Walter Mosley,181.0,4/1/2017,22
Walter Mosley,175.0,5/1/2017,23
Walter Mosley,188.2,6/1/2017,24
Walter Mosley,181.6,7/1/2017,25
Walter Mosley,170.6,8/1/2017,26
Walter Mosley,147.0,9/1/2017,27
Walter Mosley,150.8,10/1/2017,28
Walter Mosley,175.4,11/1/2017,29
Walter Mosley,153.4,12/1/2017,30
Walter Mosley,196.4,1/1/2018,31
Walter Mosley,279.3,2/1/2018,32
Walter Mosley,215.7,3/1/2018,33
Walter Mosley,293.6,4/1/2018,34
Walter Mosley,166.5,5/1/2018,35
Walter Mosley,193.5,6/1/2018,36
Walter Mosley,224.4,7/1/2018,37
Walter Mosley,254.3,8/1/2018,38
Walter Mosley,203.7,9/1/2018,39
Walter Mosley,201.1,10/1/2018,40
Walter Mosley,183.0,11/1/2018,41
Walter Mosley,164.8,12/1/2018,42
Walter Mosley,186.8,1/1/2019,43
Walter Mosley,220.1,2/1/2019,44
Walter Mosley,165.8,3/1/2019,45
Walter Mosley,170.8,4/1/2019,46
Walter Mosley,163.6,5/1/2019,47
Walter Mosley,160.9,6/1/2019,48
Walter Mosley,216.0,7/1/2019,49
Walter Mosley,256.1,8/1/2019,50
Walter Mosley,1122.8,9/1/2019,51
Walter Mosley,231.3,10/1/2019,52
Walter Mosley,204.8,11/1/2019,53
Walter Mosley,221.9,12/1/2019,54
Walter Mosley,256.7,1/1/2020,55
Walter Mosley,254.2,2/1/2020,56
Walter Mosley,258.2,3/1/2020,57
Walter Mosley,253.0,4/1/2020,58
Walter Mosley,224.9,5/1/2020,59
Walter Mosley,392.8,6/1/2020,60
Walter Mosley,280.4,7/1/2020,61
Walter Mosley,248.8,8/1/2020,62
Walter Mosley,260.2,9/1/2020,63
Walter Mosley,289.1,10/1/2020,64
Walter Mosley,262.6,11/1/2020,65
Walter Mosley,805.8,12/1/2020,66
Walter Mosley,377.1,1/1/2021,67
Walter Mosley,545.9,2/1/2021,68
Walter Mosley,405.4,3/1/2021,69
Walter Mosley,380.5,4/1/2021,70
Walter Mosley,287.0,5/1/2021,71
Walter Mosley,251.6,6/1/2021,72
Walter Mosley,227.1,7/1/2021,73
Walter Mosley,221.5,8/1/2021,74
Walter Mosley,509.6,9/1/2021,75
Walter Mosley,255.7,10/1/2021,76
Walter Mosley,225.7,11/1/2021,77
Walter Mosley,188.6,12/1/2021,78
Walter Mosley,298.3,1/1/2022,79
Walter Mosley,474.6,2/1/2022,80
Walter Mosley,656.0,3/1/2022,81
Zora Neale Hurston,527.0,7/1/2015,1
Zora Neale Hurston,576.6,8/1/2015,2
Zora Neale Hurston,693.3,9/1/2015,3
Zora Neale Hurston,765.8,10/1/2015,4
Zora Neale Hurston,818.3,11/1/2015,5
Zora Neale Hurston,735.5,12/1/2015,6
Zora Neale Hurston,1142.9,1/1/2016,7
Zora Neale Hurston,1742.2,2/1/2016,8
Zora Neale Hurston,1086.9,3/1/2016,9
Zora Neale Hurston,970.8,4/1/2016,10
Zora Neale Hurston,824.2,5/1/2016,11
Zora Neale Hurston,575.7,6/1/2016,12
Zora Neale Hurston,523.5,7/1/2016,13
Zora Neale Hurston,538.4,8/1/2016,14
Zora Neale Hurston,732.0,9/1/2016,15
Zora Neale Hurston,876.2,10/1/2016,16
Zora Neale Hurston,843.6,11/1/2016,17
Zora Neale Hurston,747.1,12/1/2016,18
Zora Neale Hurston,1159.2,1/1/2017,19
Zora Neale Hurston,1892.4,2/1/2017,20
Zora Neale Hurston,1231.1,3/1/2017,21
Zora Neale Hurston,1000.5,4/1/2017,22
Zora Neale Hurston,860.4,5/1/2017,23
Zora Neale Hurston,699.4,6/1/2017,24
Zora Neale Hurston,568.2,7/1/2017,25
Zora Neale Hurston,623.1,8/1/2017,26
Zora Neale Hurston,821.3,9/1/2017,27
Zora Neale Hurston,1038.8,10/1/2017,28
Zora Neale Hurston,1013.5,11/1/2017,29
Zora Neale Hurston,1069.4,12/1/2017,30
Zora Neale Hurston,1750.6,1/1/2018,31
Zora Neale Hurston,2335.7,2/1/2018,32
Zora Neale Hurston,1366.1,3/1/2018,33
Zora Neale Hurston,1234.0,4/1/2018,34
Zora Neale Hurston,2001.7,5/1/2018,35
Zora Neale Hurston,828.5,6/1/2018,36
Zora Neale Hurston,826.1,7/1/2018,37
Zora Neale Hurston,777.9,8/1/2018,38
Zora Neale Hurston,884.9,9/1/2018,39
Zora Neale Hurston,967.8,10/1/2018,40
Zora Neale Hurston,915.4,11/1/2018,41
Zora Neale Hurston,826.9,12/1/2018,42
Zora Neale Hurston,1216.5,1/1/2019,43
Zora Neale Hurston,2069.0,2/1/2019,44
Zora Neale Hurston,1257.6,3/1/2019,45
Zora Neale Hurston,1024.0,4/1/2019,46
Zora Neale Hurston,992.5,5/1/2019,47
Zora Neale Hurston,753.8,6/1/2019,48
Zora Neale Hurston,692.6,7/1/2019,49
Zora Neale Hurston,904.7,8/1/2019,50
Zora Neale Hurston,818.6,9/1/2019,51
Zora Neale Hurston,1007.8,10/1/2019,52
Zora Neale Hurston,940.2,11/1/2019,53
Zora Neale Hurston,862.6,12/1/2019,54
Zora Neale Hurston,1449.2,1/1/2020,55
Zora Neale Hurston,2206.8,2/1/2020,56
Zora Neale Hurston,1139.5,3/1/2020,57
Zora Neale Hurston,1028.0,4/1/2020,58
Zora Neale Hurston,947.6,5/1/2020,59
Zora Neale Hurston,1573.2,6/1/2020,60
Zora Neale Hurston,1050.7,7/1/2020,61
Zora Neale Hurston,992.6,8/1/2020,62
Zora Neale Hurston,1192.8,9/1/2020,63
Zora Neale Hurston,1275.4,10/1/2020,64
Zora Neale Hurston,982.5,11/1/2020,65
Zora Neale Hurston,917.7,12/1/2020,66
Zora Neale Hurston,1342.8,1/1/2021,67
Zora Neale Hurston,2192.3,2/1/2021,68
Zora Neale Hurston,1429.6,3/1/2021,69
Zora Neale Hurston,1098.1,4/1/2021,70
Zora Neale Hurston,974.8,5/1/2021,71
Zora Neale Hurston,731.2,6/1/2021,72
Zora Neale Hurston,689.6,7/1/2021,73
Zora Neale Hurston,631.5,8/1/2021,74
Zora Neale Hurston,869.8,9/1/2021,75
Zora Neale Hurston,820.7,10/1/2021,76
Zora Neale Hurston,792.8,11/1/2021,77
Zora Neale Hurston,721.4,12/1/2021,78
Zora Neale Hurston,1261.5,1/1/2022,79
Zora Neale Hurston,2081.2,2/1/2022,80
Zora Neale Hurston,1641.0,3/1/2022,81
